datetime,open,high,low,close,volume
2006-02-15,69.93000,71.65000,69.90000,71.60000,4396500
2006-02-16,71.79000,72,71.39000,71.96000,3483300
2006-02-17,72,72.39000,71.71000,72.050003,4767900
2006-02-21,72,72.79000,71.68000,72.59000,3956800
2006-02-22,72.59000,73.73000,72.54000,73.059998,5532000
2006-02-23,73.070000,73.089996,71.90000,72.35000,4974100
2006-02-24,72.5,72.92000,71.76000,72.70000,2921600
2006-02-27,73.30000,73.99000,73,73.5,3217800
2006-02-28,73.099998,73.36000,72.40000,73.080002,4444300
2006-03-01,73.13000,74.94000,72.95000,74.39000,4179000
2006-03-02,74.14000,74.62000,73.81000,74.34000,2247700
2006-03-03,74.35000,75.5,74.11000,74.61000,3396700
2006-03-06,74.63000,74.88000,72.5,73.22000,5496900
2006-03-07,73.010002,74.019997,72.21000,73.040001,4904700
2006-03-08,73.040001,73.050003,70.34000,72.40000,7726000
2006-03-09,72.43000,72.52000,71.25,71.40000,5101600
2006-03-10,71.35000,72.010002,70.38000,70.95000,5996900
2006-03-13,71.45000,71.75,70.79000,71,3401500
2006-03-14,71,72.28000,71,71.94000,4048600
2006-03-15,72.11000,74.70000,71.94000,74.29000,5208400
2006-03-16,74.93000,75.39000,74.38000,74.90000,5802800
2006-03-17,75.58000,76.35000,74.45000,76.23000,7015500
2006-03-20,76.88000,77.11000,75.63000,75.85000,4217900
2006-03-21,75.90000,76.27000,74.19000,74.31000,4594300
2006-03-22,74.60000,76.45000,74.38000,76.21000,3635900
2006-03-23,76.40000,77.21000,75.75,76.26000,4874800
2006-03-24,76.26000,76.66000,75.17000,75.5,4318300
2006-03-27,75.88000,76.16000,75.029999,75.38000,2579100
2006-03-28,75.55000,76.23000,74.71000,74.87000,3726500
2006-03-29,73.25,73.98000,72.55000,73.67000,6587800
2006-03-30,73.65000,74.35000,72.16000,72.40000,5282400
2006-03-31,72.40000,72.46000,71.30000,71.81000,4316800
2006-04-03,72.71000,75.48000,72.56000,73.5,5884900
2006-04-04,74.099998,75.52000,73.49000,75.30000,4606000
2006-04-05,75.5,76.15000,74.60000,75.80000,4758400
2006-04-06,75.5,76.080002,75.010002,75.65000,3679300
2006-04-07,75.60000,76.050003,74.66000,74.92000,4262900
2006-04-10,74.93000,75.92000,74.92000,75.45000,4038400
2006-04-11,76.22000,76.74000,75.5,76.66000,5325200
2006-04-12,76.84000,78.25,76.84000,77.84000,6412900
2006-04-13,77.20000,77.77000,76.41000,76.94000,4209000
2006-04-17,77.49000,78.80000,76.29000,76.45000,5459300
2006-04-18,77.050003,79.099998,76.82000,78.91000,7702400
2006-04-19,79.050003,79.95000,78.35000,78.97000,4647200
2006-04-20,78.99000,79.32000,77.25,77.97000,3850300
2006-04-21,79.45000,80,77.60000,77.87000,6891700
2006-04-24,78.25,79.72000,76.73000,77.38000,11219800
2006-04-25,77.28000,77.28000,74.77000,74.93000,7536800
2006-04-26,76.059998,76.80000,75.61000,75.95000,4612700
2006-04-27,74.99000,75.65000,73.85000,75.059998,6142000
2006-04-28,75.5,76.099998,75.099998,75.74000,4432600
2006-05-01,76.20000,76.61000,75.41000,75.63000,4253000
2006-05-02,75.94000,77.66000,75.82000,77.48000,3857400
2006-05-03,77.95000,78.23000,76.60000,78.099998,3639700
2006-05-04,78.5,79.13000,78.32000,78.81000,3640800
2006-05-05,79.58000,80.89000,79.40000,79.98000,6022400
2006-05-08,79.99000,80.12000,78.91000,79.90000,2725300
2006-05-09,80,81.14000,79.99000,81.14000,2969200
2006-05-10,81.39000,82.029999,80.25,80.97000,3969300
2006-05-11,80.97000,81.30000,79.34000,79.62000,4367800
2006-05-12,79.25,79.5,77.68000,77.81000,4548700
2006-05-15,77.81000,77.90000,76.22000,77.47000,4918300
2006-05-16,77.96000,78.97000,77.12000,77.34000,3756000
2006-05-17,76.39000,77.16000,75.010002,75.91000,6110900
2006-05-18,76.089996,76.45000,74.35000,74.62000,6260200
2006-05-19,74.99000,75.080002,72.099998,72.78000,10337300
2006-05-22,72,73.38000,71.95000,72.87000,7251400
2006-05-23,73.71000,74.75,73.67000,73.72000,5703600
2006-05-24,73.40000,75.20000,72.18000,73.59000,6460100
2006-05-25,73.72000,74.080002,72.44000,73.96000,3761000
2006-05-26,74.25,74.82000,73.33000,74.42000,2748000
2006-05-30,74.43000,74.44000,72.059998,72.16000,4130200
2006-05-31,72.58000,73.42000,71.40000,72.95000,4032900
2006-06-01,72.71000,73.47000,71.86000,73.29000,2910300
2006-06-02,73.55000,73.55000,72.13000,72.81000,3730500
2006-06-05,72.80000,72.81000,68.81000,69.33000,6863900
2006-06-06,69.25,70.019997,68.099998,68.48000,8730300
2006-06-07,68.70000,68.75,66.41000,66.74000,9781200
2006-06-08,66.40000,67.54000,64.41000,66.89000,11897800
2006-06-09,67.89000,69.050003,67.30000,67.52000,7943000
2006-06-12,68.40000,68.40000,66.059998,66.32000,6336200
2006-06-13,65.63000,67.5,65.41000,66.33000,6267800
2006-06-14,65.95000,67.58000,65.90000,67.48000,5343500
2006-06-15,68.5,71.050003,68.5,70.85000,8440000
2006-06-16,70.85000,71.37000,70.35000,70.55000,6861400
2006-06-19,71,71.45000,69.5,69.95000,5340400
2006-06-20,70.38000,71.64000,70.20000,70.99000,5368800
2006-06-21,70.99000,73.45000,70.98000,72.47000,5502100
2006-06-22,72.60000,72.66000,71.36000,72.28000,3356000
2006-06-23,72.050003,73.25,71.15000,72.14000,3331200
2006-06-26,72.40000,72.96000,71.58000,72.48000,2525900
2006-06-27,71.60000,72.97000,71.52000,71.65000,2586300
2006-06-28,71.66000,72.93000,71.41000,72.71000,2921500
2006-06-29,72.85000,74.69000,72.68000,74.40000,5138200
2006-06-30,74.95000,74.95000,73.42000,74.48000,3913600
2006-07-03,74.92000,75.43000,74.48000,74.77000,1908300
2006-07-05,73.70000,73.80000,72.88000,73.13000,5035500
2006-07-06,73.12000,74.24000,72.95000,73.65000,3175700
2006-07-07,73.40000,73.94000,72.36000,72.58000,3333800
2006-07-10,72.75,74.099998,72.5,73.27000,2609100
2006-07-11,73.28000,73.61000,72.59000,73.40000,3400100
2006-07-12,73.019997,73.20000,71.14000,71.31000,3876700
2006-07-13,71.059998,71.070000,69.65000,69.70000,4981100
2006-07-14,70,70.29000,68.80000,69.19000,5557000
2006-07-17,69.19000,70.19000,69,69.19000,5693500
2006-07-18,69.60000,70.15000,68.059998,69.47000,4852200
2006-07-19,69.47000,71.79000,68.38000,71.12000,5557000
2006-07-20,71.37000,71.87000,68.62000,69.080002,7216100
2006-07-21,71,71.099998,67.099998,68.35000,14422200
2006-07-24,69.45000,70.56000,68.22000,70.52000,7134900
2006-07-25,70.5,71.019997,69.33000,70.66000,5465200
2006-07-26,70.77000,70.93000,69.80000,70.13000,3526900
2006-07-27,70.5,72.62000,70.24000,70.72000,6082600
2006-07-28,71.30000,71.71000,70.40000,71.21000,3026700
2006-07-31,71,71.66000,70.45000,70.87000,3414900
2006-08-01,70.12000,70.43000,69.12000,69.71000,4513100
2006-08-02,69.92000,71.21000,69.92000,70.75,3056500
2006-08-03,70.25,72.90000,69.92000,72.73000,4899600
2006-08-04,73.47000,74.080002,72.24000,73.099998,5194900
2006-08-07,73.13000,73.92000,72.53000,73.18000,3873200
2006-08-08,73.19000,73.43000,71.27000,71.60000,4139900
2006-08-09,72.30000,72.35000,68.40000,68.52000,8317100
2006-08-10,68.75,69.040001,68.059998,68.32000,6736000
2006-08-11,68.15000,68.22000,66.15000,67.029999,7035500
2006-08-14,67.60000,68.61000,65.52000,65.96000,8324400
2006-08-15,66.46000,67.46000,65.90000,67.41000,6886400
2006-08-16,68.17000,69.55000,67.66000,69.11000,6774700
2006-08-17,69.11000,70.040001,68.75,69.36000,3738500
2006-08-18,69.75,69.75,67.69000,68.31000,5815800
2006-08-21,68.25,68.43000,67.61000,68.25,3925100
2006-08-22,68.42000,69.099998,68.11000,68.5,3695900
2006-08-23,68.75,69.21000,67.080002,67.21000,4547100
2006-08-24,67.21000,67.22000,64.75,65.5,8911600
2006-08-25,65.5,66.46000,65.25,65.99000,3964500
2006-08-28,66.13000,66.99000,65.82000,66.070000,3839300
2006-08-29,66.27000,66.47000,65.11000,65.45000,4912700
2006-08-30,65.099998,65.73000,64.82000,65.059998,4251500
2006-08-31,65.30000,66.56000,64.95000,66.35000,6410000
2006-09-01,66.67000,67.80000,65.95000,67.27000,5712000
2006-09-05,68.85000,69.87000,67.96000,69.68000,8504900
2006-09-06,69.010002,70.40000,69.010002,69.13000,5589300
2006-09-07,68.45000,68.65000,67.70000,67.76000,5196300
2006-09-08,68.099998,68.20000,67.27000,67.32000,4313000
2006-09-11,67.010002,67.010002,65.34000,65.51000,7893300
2006-09-12,65.75,66.040001,64.60000,65.15000,12080000
2006-09-13,65.16000,67.14000,65.14000,66.33000,7132700
2006-09-14,66.33000,66.67000,65.45000,65.51000,3498800
2006-09-15,66.30000,66.30000,65.29000,65.43000,6408900
2006-09-18,65.51000,67.60000,65.5,66.99000,5674400
2006-09-19,67.55000,67.60000,65.89000,66.56000,3997800
2006-09-20,66.95000,67.25,65.85000,65.88000,4903400
2006-09-21,66.37000,66.39000,64.23000,64.54000,8953900
2006-09-22,64.54000,64.67000,62.090000,62.77000,11133500
2006-09-25,62.97000,64.90000,62.76000,64.33000,7679700
2006-09-26,64.36000,66.5,64.29000,65.90000,7622500
2006-09-27,65.90000,66.85000,65.14000,65.68000,5032600
2006-09-28,65.64000,66.59000,65.17000,66.59000,5875500
2006-09-29,67,67.059998,65.75,65.80000,4279900
2006-10-02,65.45000,66.48000,65.30000,65.36000,4272400
2006-10-03,65.37000,65.71000,64.49000,65.11000,5630500
2006-10-04,63.81000,65.54000,63.5,65.54000,7106300
2006-10-05,65.40000,68.81000,65.30000,68.24000,12215500
2006-10-06,67.51000,68.11000,66.54000,68.050003,6587800
2006-10-09,67.80000,69.95000,67.78000,68.90000,6839600
2006-10-10,69.30000,69.41000,68.49000,69.059998,4698200
2006-10-11,68.80000,68.81000,67.52000,68.32000,3445200
2006-10-12,68.70000,69.67000,68.56000,69.25,4324200
2006-10-13,69.45000,69.45000,68.68000,69.080002,3486100
2006-10-16,69.33000,70.25,69,69.93000,6685500
2006-10-17,69.68000,70.12000,68.57000,69.90000,6039100
2006-10-18,70.76000,70.92000,68.70000,69.080002,6577300
2006-10-19,68.69000,69.15000,68.089996,69.019997,4933800
2006-10-20,61.96000,62.28000,58.82000,59,67780400
2006-10-23,60,60.63000,59.16000,60.42000,22097200
2006-10-24,61.30000,61.80000,60.73000,60.93000,11647100
2006-10-25,61.24000,62.090000,60.78000,61.91000,11557400
2006-10-26,62.70000,62.78000,62.11000,62.35000,10545200
2006-10-27,62.35000,62.35000,61.22000,61.27000,9043700
2006-10-30,61.17000,61.19000,60.49000,60.76000,5365800
2006-10-31,61,61.13000,60.34000,60.71000,6959600
2006-11-01,60.71000,61.020000,60.060001,60.5,9107300
2006-11-02,60.5,61.12000,60.25,60.56000,7879900
2006-11-03,60.63000,60.93000,60.25,60.43000,6511800
2006-11-06,60.40000,60.59000,59.68000,59.85000,9579000
2006-11-07,59.97000,60.40000,59.86000,59.92000,7659600
2006-11-08,59.92000,60.40000,59.54000,60.099998,11509700
2006-11-09,60.31000,60.40000,59,59.20000,7779700
2006-11-10,59.45000,59.69000,58.99000,59.60000,5966900
2006-11-13,59.26000,60.21000,59.24000,59.52000,5139300
2006-11-14,59.90000,60.44000,59.66000,60.36000,6206800
2006-11-15,60.5,61.66000,60.37000,61.45000,8616700
2006-11-16,61.65000,62.11000,61.31000,61.37000,4834000
2006-11-17,61.37000,61.37000,60.45000,60.94000,7929600
2006-11-20,60.51000,61.080002,60.5,60.91000,3759100
2006-11-21,60.55000,62.40000,60.20000,62.19000,9020900
2006-11-22,62.93000,63.099998,61.88000,62.79000,7005400
2006-11-24,62.45000,63.33000,62.12000,62.87000,2965800
2006-11-27,62.60000,63.19000,61.85000,61.97000,5817900
2006-11-28,61.75,61.96000,60.60000,61.60000,6687500
2006-11-29,62.049999,62.46000,61.70000,62.060001,3592400
2006-11-30,62.15000,62.70000,61.61000,62.029999,3997000
2006-12-01,62.44000,62.44000,60.30000,61.19000,7193700
2006-12-04,61.39000,61.79000,60.95000,61.49000,4950300
2006-12-05,61.5,62.5,61.39000,62.15000,4508600
2006-12-06,62.30000,63.099998,62.040001,63.049999,6066400
2006-12-07,63.25,63.95000,62.75,63,5392600
2006-12-08,63,63.88000,63,63.40000,4098700
2006-12-11,63.60000,63.66000,62.66000,63.070000,4699700
2006-12-12,63,63.30000,61.56000,62.28000,6677100
2006-12-13,62.48000,62.5,61.29000,61.49000,5110000
2006-12-14,61.69000,62.47000,61.51000,62.12000,5352400
2006-12-15,62.64000,62.74000,61.75,61.82000,5763700
2006-12-18,62.17000,62.59000,61.66000,61.92000,5306900
2006-12-19,61.47000,62,61.15000,61.52000,4304900
2006-12-20,61.40000,61.89000,60.90000,61.37000,5575900
2006-12-21,61.15000,61.53000,60.38000,60.81000,3249100
2006-12-22,60.81000,60.89000,60.35000,60.59000,2788000
2006-12-26,60.5,61.13000,60.49000,60.90000,1933100
2006-12-27,61,61.58000,60.90000,61.47000,2773800
2006-12-28,61.38000,61.85000,61.27000,61.31000,2402400
2006-12-29,61.12000,61.65000,61.060001,61.33000,2363600
2007-01-03,61.71000,62.31000,60.70000,61.16000,6134800
2007-01-04,61.25,61.28000,60.34000,61,4058900
2007-01-05,60.77000,60.92000,59.95000,60.22000,6267100
2007-01-08,60.090000,60.57000,59.86000,60.29000,3942900
2007-01-09,60.46000,60.70000,60,60.62000,3928300
2007-01-10,60.19000,60.39000,59.85000,60.32000,6825100
2007-01-11,60.14000,60.58000,59.90000,60,7440900
2007-01-12,59.66000,59.90000,59.20000,59.74000,6560800
2007-01-16,59.87000,59.93000,59.099998,59.24000,6842100
2007-01-17,59.36000,60.68000,59.25,59.91000,7255600
2007-01-18,59.60000,60.30000,59.60000,59.90000,7027500
2007-01-19,60.099998,60.20000,59.28000,59.37000,5561400
2007-01-22,59.37000,59.53000,57.98000,58.17000,9881000
2007-01-23,58.43000,59.56000,58.17000,59.56000,8587300
2007-01-24,59.79000,60.12000,59.049999,59.73000,8014800
2007-01-25,59.85000,60.12000,59.38000,59.63000,7481400
2007-01-26,61.26000,61.42000,60.5,61.090000,12450500
2007-01-29,61.29000,62.29000,61.070000,61.70000,9608800
2007-01-30,62.15000,63.16000,61.96000,62.88000,8941400
2007-01-31,63.14000,64.34000,62.98000,64.070000,9617800
2007-02-01,64.80000,65.25,64.45000,64.99000,10272800
2007-02-02,65,65.37000,64.55000,65.25,5971000
2007-02-05,65.25,65.30000,64.31000,64.49000,5253400
2007-02-06,64.5,64.95000,64.32000,64.42000,4873100
2007-02-07,64.90000,65.90000,64.65000,65.64000,6546300
2007-02-08,65.58000,65.85000,64.86000,65.63000,4528600
2007-02-09,65.99000,65.99000,64.69000,64.80000,5576200
2007-02-12,64.75,65.18000,64.28000,64.60000,4974700
2007-02-13,64.70000,65.18000,64.31000,64.73000,4965100
2007-02-14,65.45000,66.48000,65.17000,66.16000,7495500
2007-02-15,68,68.20000,67,67.62000,9566900
2007-02-16,67.79000,68.040001,67.30000,67.67000,4249900
2007-02-20,67.54000,68,67.010002,67.93000,6964300
2007-02-21,67.59000,68.36000,67.33000,68.21000,7225300
2007-02-22,68.25,68.43000,67.33000,67.78000,4989400
2007-02-23,67.51000,67.66000,67.070000,67.26000,3777200
2007-02-26,67.51000,67.77000,67.070000,67.26000,3990400
2007-02-27,66.050003,66.17000,63.51000,64.83000,10791600
2007-02-28,64.67000,65.059998,63.0099983,64.43000,9555400
2007-03-01,63.90000,64.29000,62.75,63.90000,7993700
2007-03-02,63.40000,64.16000,62.94000,63.040001,6037300
2007-03-05,62.52000,63.80000,62.34000,63.17000,6710700
2007-03-06,63.56000,64.13000,63.19000,63.62000,5360600
2007-03-07,63.73000,64.65000,63.63000,64.23000,5284300
2007-03-08,64.56000,64.99000,64,64.30000,4206200
2007-03-09,64.46000,64.80000,64.010002,64.40000,3267700
2007-03-12,64.30000,64.89000,63.63000,64.57000,4949100
2007-03-13,64.11000,64.65000,63.18000,63.34000,6297900
2007-03-14,63.21000,63.78000,62.58000,63.64000,6611900
2007-03-15,63.49000,63.91000,63.17000,63.46000,4546400
2007-03-16,63.72000,64.11000,62.90000,63.16000,5239200
2007-03-19,64.65000,64.75,63.89000,64.17000,5076000
2007-03-20,64.17000,65.18000,64.010002,64.86000,4730600
2007-03-21,65.099998,66.45000,64.99000,66.21000,5864200
2007-03-22,66.62000,66.87000,65.94000,66.54000,4674200
2007-03-23,66.65000,67.43000,66.60000,66.88000,3955400
2007-03-26,67.45000,67.72000,66.26000,66.84000,7645500
