datetime,open,high,low,close,volume
2006-03-24,79.34035,80.038239,79.34035,79.69408,4391945
2006-03-27,79.33079,79.59847,78.94837,79.42638,4089965
2006-03-28,79.21606,79.72276,78.67113,78.80497,4715996
2006-03-29,78.58508,79.87572,78.58508,79.47419,4594137
2006-03-30,79.23518,80.019119,79.18738,79.54111,4672482
2006-03-31,79.30210,79.92352,78.67113,78.84321,6131652
2006-04-03,79.082214,79.91396,79.015297,79.40726,4311194
2006-04-04,79.39771,80.095604,79.15870,79.78011,4030238
2006-04-05,79.66539,80.73614,79.65583,80.46845,5777999
2006-04-06,80.019119,80.61185,79.69408,80.12428,5171529
2006-04-07,79.92352,80.11472,78.81453,78.85278,5583025
2006-04-10,78.65201,79.10134,78.39388,78.48949,3794574
2006-04-11,78.23136,78.45124,77.19885,77.59082,6233846
2006-04-12,77.53346,77.79159,77.084129,77.19885,4084839
2006-04-13,77.60994,78.96750,77.55258,78.37476,5020486
2006-04-17,78.31740,79.27342,77.82027,78.049713,4847373
2006-04-18,78.28872,79.85660,78.10708,79.64627,8269467
2006-04-19,80.25813,80.30592,77.68642,78.26004,11040216
2006-04-20,78.059273,79.20650,78.049713,78.41300,6524111
2006-04-21,78.86234,78.87189,77.80115,78.068832,6398800
2006-04-24,77.72466,78.78585,77.53346,78.49905,6907889
2006-04-25,78.34608,79.25430,78.011475,79.034416,7171690
2006-04-26,79.19694,79.80879,79.072655,79.68451,6954645
2006-04-27,79.063095,80.68834,79.063095,80.19121,8550318
2006-04-28,79.83748,79.94264,78.37476,78.71893,8579083
2006-05-01,78.95793,79.64627,78.48949,78.61377,6287611
2006-05-02,78.49905,79.10134,78.39388,78.79541,4535874
2006-05-03,78.91013,79.62715,78.82409,79.063095,5984271
2006-05-04,79.22562,79.43594,78.77629,78.80497,4149377
2006-05-05,79.30210,79.67495,79.063095,79.61759,4711707
2006-05-08,78.96750,79.56023,78.68069,79.24474,4033899
2006-05-09,78.86234,79.62715,78.78585,79.56979,4260149
2006-05-10,79.25430,79.66539,78.96750,79.25430,3588198
2006-05-11,79.015297,79.43594,78.82409,78.83365,5517127
2006-05-12,78.84321,80.0095596,78.68069,78.76673,5947242
2006-05-15,78.20267,79.49331,78.20267,79.24474,6042114
2006-05-16,79.34991,79.58891,78.46080,78.54684,4659721
2006-05-17,78.15488,78.59464,77.45698,77.69598,6209056
2006-05-18,76.95985,77.77247,76.51051,77.11281,5694006
2006-05-19,77.30402,77.43786,76.013382,76.74952,7341979
2006-05-22,76.31931,76.80688,75.90822,76.50095,6538441
2006-05-23,76.72084,77.72466,76.13766,76.31931,5236694
2006-05-24,75.86042,76.52007,75.58318,76.27151,7729522
2006-05-25,76.37667,76.65392,76.14722,76.61568,4178770
2006-05-26,76.63480,77.30402,76.19503,77.19885,3745517
2006-05-30,76.81644,77.39962,76.62524,76.63480,5281359
2006-05-31,76.62524,77.27534,76.10899,76.38623,6678605
2006-06-01,76.37667,77.31358,76.30019,77.14149,5090359
2006-06-02,76.95985,77.017204,75.66921,76.022942,7564986
2006-06-05,75.62141,76.52007,75.53537,75.58318,5811367
2006-06-06,75.58318,76.38623,75.047798,76.25239,7584128
2006-06-07,76.27151,77.18929,75.64053,75.66921,8289341
2006-06-08,75.095604,76.080307,73.37476,73.64245,14094222
2006-06-09,73.84321,74.66539,73.66157,74.21606,6417628
2006-06-12,74.21606,74.65583,73.62333,73.63289,5151445
2006-06-13,73.74761,74.50287,73.44168,73.54684,7713309
2006-06-14,73.54684,74.42638,73.54684,74.29254,6316376
2006-06-15,74.42638,75.31549,73.56596,75.10516,6986652
2006-06-16,74.99044,75.076485,74.15870,74.52199,8507641
2006-06-19,74.47419,74.85660,73.93881,74.25430,5545997
2006-06-20,74.41682,74.85660,73.85278,74.56023,6406227
2006-06-21,74.56023,75.10516,74.55067,74.85660,5814819
2006-06-22,74.72276,74.92352,73.61377,73.79541,5819630
2006-06-23,73.75717,74.41682,73.55640,73.70937,4728548
2006-06-26,73.65201,74.11090,73.42256,73.75717,3606608
2006-06-27,73.91969,74.18738,72.96367,73.26004,5854253
2006-06-28,73.16444,73.23136,72.71510,73.19312,4594137
2006-06-29,73.50861,74.37859,73.19312,74.17782,5699549
2006-06-30,74.28298,74.50287,73.41300,73.44168,8275638
2006-07-03,74.13002,74.82792,73.87189,74.58891,3323456
2006-07-05,74.56979,74.94264,74.11090,74.34991,4233999
2006-07-06,74.17782,75.076485,74.15870,74.65583,4532423
2006-07-07,74.65583,74.65583,72.77247,73.059273,6947114
2006-07-10,72.82983,73.45124,72.53346,73.29828,7483816
2006-07-11,72.89675,73.27916,72.12237,73.10708,6366479
2006-07-12,72.72466,72.94455,71.52964,72.16061,8757217
2006-07-13,71.71128,71.96941,70.58318,70.97514,9157416
2006-07-14,70.97514,71.032501,70.14340,70.33461,7277859
2006-07-17,70.12428,70.68834,69.98088,70.45889,7136544
2006-07-18,70.45889,71.14722,69.53155,70.99426,9066205
2006-07-19,72.65775,73.67113,72.65775,72.72466,15205597
2006-07-20,72.39962,72.54302,71.89292,72.16061,12776785
2006-07-21,72.17017,72.17973,71.22371,71.56788,8757635
2006-07-24,71.62524,72.80115,71.62524,72.64819,5869315
2006-07-25,72.64819,73.049713,71.99809,72.55258,5836994
2006-07-26,72.16061,72.94455,72.045891,72.49522,4048125
2006-07-27,72.49522,73.89101,72.41874,72.80115,6735299
2006-07-28,73.021034,73.90057,72.90631,73.57552,4357322
2006-07-31,73.078392,74.091782,72.80115,74.0057373,5629363
2006-08-01,73.27916,73.97706,72.41874,72.79159,4609408
2006-08-02,72.85851,73.54684,72.84895,72.96367,3434855
2006-08-03,72.65775,73.35564,72.084129,72.97323,2893027
2006-08-04,73.27916,73.39388,72.0076447,72.57170,5295270
2006-08-07,72.30402,72.84895,71.96941,72.19885,4048229
2006-08-08,72.30402,72.90631,71.80688,72.017204,3969256
2006-08-09,72.23709,72.92543,72.074570,72.074570,4686498
2006-08-10,71.89292,72.73422,71.74952,72.40918,3361426
2006-08-11,72.026772,72.44742,71.89292,72.16061,3865807
2006-08-14,72.70554,74.082214,72.27534,73.30784,5227280
2006-08-15,73.51817,73.74761,72.95411,73.69025,6260728
2006-08-16,74.072655,75.79350,73.94837,75.61185,7726279
2006-08-17,75.45889,76.061188,75.076485,75.87954,5790028
2006-08-18,75.88910,76.45316,75.17208,76.38623,5647563
2006-08-21,76.013382,76.36711,75.40153,75.79350,3845619
2006-08-22,75.79350,76.051628,75.15296,75.47801,4243831
2006-08-23,75.47801,75.97514,74.97132,75.21033,3583282
2006-08-24,75.43021,76.0038223,75.40153,75.88910,3633072
2006-08-25,75.71702,76.48183,75.65965,76.36711,3585060
2006-08-28,76.39579,76.93117,76.25239,76.78777,5501332
2006-08-29,76.53920,77.89675,76.53920,77.82027,5448091
2006-08-30,77.68642,78.087952,77.28490,77.64819,4904485
2006-08-31,77.72466,77.91587,77.22753,77.40918,3960365
2006-09-01,77.56214,77.98280,77.25621,77.82983,3445524
2006-09-05,77.61950,77.95411,77.055450,77.29446,4151051
2006-09-06,76.75908,77.14149,76.64436,76.74952,3899070
2006-09-07,76.38623,76.84512,75.82218,75.90822,4093312
2006-09-08,76.099426,77.30402,75.86042,77.11281,4705536
2006-09-11,77.055450,77.62907,76.72084,77.37093,4512758
2006-09-12,77.57170,78.87189,77.49522,78.66157,5985421
2006-09-13,78.63289,79.063095,78.24092,78.59464,5146529
2006-09-14,78.29828,79.34991,78.14532,78.84321,4461504
2006-09-15,79.55067,79.91396,79.14914,79.29254,8581175
2006-09-18,78.92925,79.55067,78.55640,78.62333,4620810
2006-09-19,78.36520,78.47993,77.83939,78.26960,5322676
2006-09-20,78.74761,80.10516,78.58508,79.75143,7870732
2006-09-21,78.97706,79.58891,77.77247,78.021034,9318814
2006-09-22,78.15488,78.50861,77.44742,77.63863,4550309
2006-09-25,78.059273,78.66157,77.70554,78.39388,5944418
2006-09-26,78.29828,79.024857,78.10708,78.87189,4949463
2006-09-27,78.39388,79.034416,78.11664,78.47993,6151003
2006-09-28,78.25048,78.72849,78.12620,78.38432,4803546
2006-09-29,78.29828,79.14914,78.17400,78.33652,4990152
2006-10-02,78.16444,78.84321,77.99236,78.26960,4689532
2006-10-03,78.27916,78.64245,77.97323,78.059273,5061071
2006-10-04,78.059273,79.58891,78.040154,79.44550,6400788
2006-10-05,79.16826,79.55067,78.96750,79.27342,5184604
2006-10-06,79.28298,80.095604,78.87189,79.48375,5586581
2006-10-09,79.48375,80.38241,79.34991,80.30592,4696749
2006-10-10,80.028679,80.90822,79.88528,80.48757,4929693
2006-10-11,80.44933,80.96558,80.10516,80.48757,5450288
2006-10-12,80.49713,81.16635,80.40153,80.97514,4876138
2006-10-13,80.73614,82.41874,80.72658,82.29446,8146876
2006-10-16,82.29446,83.74761,81.97897,82.89675,9030223
2006-10-17,82.53346,84.072655,82.42830,83.12620,13907093
2006-10-18,86.52964,87.99236,85.78394,85.86998,29157459
2006-10-19,85.85086,86.97897,85.38241,85.90822,11162284
2006-10-20,86.080307,86.71128,85.61185,86.50095,7730881
2006-10-23,86.089867,87.95411,86.051628,87.53346,9269966
2006-10-24,86.91205,87.90631,86.80688,87.46654,9646526
2006-10-25,87.19885,87.94455,86.94073,87.79159,6403717
2006-10-26,87.79159,87.88719,87.23709,87.51434,5219854
2006-10-27,86.91205,87.84895,86.59656,86.76864,6108954
2006-10-30,85.85086,87.95411,85.85086,87.47610,5851324
2006-10-31,87.47610,88.60421,87.47610,88.26960,9693596
2006-11-01,88.43212,88.60421,87.47610,87.76291,6114602
2006-11-02,87.76291,87.90631,87.23709,87.64819,5120275
2006-11-03,87.72466,88.27916,87.17017,87.39006,4713694
2006-11-06,87.47610,88.66157,87.47610,88.52773,6527668
2006-11-07,88.35564,89.29254,88.34608,88.67113,7641239
2006-11-08,88.19312,88.83365,87.96367,88.51817,6299221
2006-11-09,88.51817,89.091782,88.30784,88.35564,4726769
2006-11-10,88.24092,88.28872,87.60038,87.72466,5616602
2006-11-13,87.52390,88.36520,87.39006,88.021034,4558782
2006-11-14,87.95411,89.18738,87.61950,89.18738,6143158
2006-11-15,88.98662,89.17782,88.47036,89.015297,4364749
2006-11-16,88.97706,89.48375,88.52773,89.35947,4363389
2006-11-17,89.31166,89.91396,89.20650,89.68451,5492546
2006-11-20,89.48375,89.67495,88.91969,89.14914,5241088
2006-11-21,88.91969,89.32122,88.76673,88.98662,3208919
2006-11-22,88.81453,89.61759,88.71893,89.40726,3505878
2006-11-24,88.95793,89.62715,88.89101,89.24474,2227771
2006-11-27,88.63289,89.13958,87.11281,87.42830,6573064
2006-11-28,86.66348,87.54302,86.45316,87.33270,5190357
2006-11-29,87.33270,87.62907,87.0076447,87.49522,4835658
2006-11-30,87.33270,88.41300,87.23709,87.87763,6768352
2006-12-01,87.85851,87.86807,86.56788,87.23709,5695888
2006-12-04,88.43212,89.81836,88.19312,89.39771,7853263
2006-12-05,89.39771,90.47801,89.33079,90.32505,7202965
2006-12-06,90.32505,90.69790,89.87572,89.98088,6220876
2006-12-07,89.86616,90.27724,89.43594,90.086044,4509097
2006-12-08,89.53155,90.23901,89.35947,89.73232,4330440
2006-12-11,89.59847,90.20077,89.44550,89.52199,3618323
2006-12-12,89.48375,90.67878,89.19694,89.98088,8141855
2006-12-13,90.61185,91.13766,90.34417,90.60229,6737600
2006-12-14,90.79350,91.51051,90.38241,91.16635,4857729
2006-12-15,91.40536,91.58700,90.86998,91.10899,8458479
2006-12-18,90.77438,91.93117,90.63097,91.24283,8352205
2006-12-19,90.91779,92.15105,90.73614,91.77821,5160127
2006-12-20,91.87380,92.25621,91.49139,91.77821,3822712
2006-12-21,91.56788,92.25621,91.32887,91.69216,4608258
2006-12-22,91.53920,91.75908,91.051628,91.061188,3170949
2006-12-26,90.82218,91.59656,90.74570,91.45316,2383520
2006-12-27,92.065010,92.95411,92.036331,92.92543,4781894
2006-12-28,92.83939,93.11664,92.60994,92.70554,4708778
2006-12-29,92.73422,93.57552,92.57170,92.87763,4660871
2007-01-03,92.90631,94.072655,92.026772,92.99236,9619853
2007-01-04,92.97323,94.44550,92.61950,93.98662,11008627
2007-01-05,93.30784,93.64245,92.64819,93.13576,7553480
2007-01-08,94.16826,95.12428,94.024857,94.55067,10815640
2007-01-09,94.72276,95.91779,94.71320,95.66921,11619177
2007-01-10,94.16826,94.69408,93.62333,94.54111,9147061
2007-01-11,94.64627,95.50669,94.16826,94.31166,8368732
2007-01-12,94.63671,95.30592,94.16826,94.97132,6941779
2007-01-16,95.028679,96.40536,94.93307,96.38623,10043901
2007-01-17,96.26195,96.46272,95.50669,95.62141,8577932
2007-01-18,95.41109,95.55450,94.56023,95.076485,15309361
2007-01-19,90.82218,92.59082,90.39197,91.94073,27233447
2007-01-22,92.17973,92.95411,91.89292,92.83939,14162108
2007-01-23,92.64819,93.097511,91.96941,92.81071,10812920
2007-01-24,92.81071,93.28872,92.33270,93.11664,5962200
2007-01-25,92.94455,93.61377,92.94455,93.22179,6486560
2007-01-26,93.23136,93.52773,92.58126,93.16444,6036571
2007-01-29,93.40344,94.32122,93.16444,94.20650,7630361
2007-01-30,94.23518,95.076485,94.16826,95,7508083
2007-01-31,94.45507,95.10516,94.024857,94.78967,6728500
2007-02-01,94.61759,94.81836,93.65201,94.64627,6914792
2007-02-02,94.74187,95.34417,94.53155,94.80879,6962490
2007-02-05,94.80879,96.022942,94.55067,95.96558,8561301
2007-02-06,95.60229,95.98470,95.16252,95.45889,6833309
2007-02-07,95.41109,95.94646,94.76099,95.16252,8052317
2007-02-08,94.55067,95.35373,94.31166,95.23901,6435201
2007-02-09,95.14340,95.31549,93.50861,94.21606,6381018
2007-02-12,94.45507,94.83748,93.90057,94.24474,5576226
2007-02-13,94.26386,94.39771,93.49905,93.96750,5965129
2007-02-14,94.16826,95.057358,93.92925,94.83748,5904461
2007-02-15,94.70364,95.14340,94.14914,94.56979,5824756
2007-02-16,94.76099,94.88528,94.29254,94.63671,5021532
2007-02-20,94.32122,95.086044,94.21606,94.98088,4313913
2007-02-21,94.55067,95,94.35947,94.73232,4500310
2007-02-22,94.45507,95.12428,93.47036,94.16826,6171505
2007-02-23,94.072655,94.11090,93.12620,93.43212,6648167
2007-02-26,93.55640,93.55640,92.21797,92.64819,6194517
2007-02-27,91.77821,91.78777,88.79541,89.82792,12548548
2007-02-28,89.58891,89.95220,88.40344,88.85278,12752414
2007-03-01,86.28107,88.95793,84.86616,88.21223,13457522
2007-03-02,87.95411,88.30784,86.84512,86.90249,9886060
2007-03-05,86.28107,88.097511,86.13766,87.77247,10789385
2007-03-06,88.33652,89.76099,88.20267,89.67495,9606673
2007-03-07,89.83748,90.67878,89.50287,89.80879,10741479
2007-03-08,90.34417,90.65009,88.45124,88.91013,7744479
2007-03-09,89.36903,89.86616,88.73805,89.17782,6624318
